"","x1","y1","x2","y2","SDI1","SDI2","SDI3","SDI4","SDI5","SDI6","SDI7","SDI8","ID"
"196",900,60,920,80,572.453245061475,421.901505186938,484.504897812944,492.63220100122,509.155198622264,516.287399420689,558.656197846367,561.745928726657,196
"197",920,60,940,80,1423.60130466691,1301.1147308888,1006.64293589491,1039.6067686872,1277.5937389655,1308.34698486606,1311.45539732904,1358.95368616171,197
"198",940,60,960,80,1070.50853244393,556.743387564772,468.840608854966,449.471771957855,384.678373837777,382.47968897477,367.268847860163,321.98477743511,198
"199",960,60,980,80,500.09588870462,509.629391991441,508.40937811035,573.514194930909,615.041897690226,610.907070195419,645.399256677643,726.042797681698,199
"200",980,60,1000,80,525.165814168565,580.655827759352,601.426332300436,577.169710989351,554.264688444599,597.764456838866,599.698365215125,578.962213020694,200
"201",0,80,20,100,381.922264011768,443.167670696795,457.272305804338,487.685756503565,493.888914965072,552.82379353378,584.01341778011,556.018002928879,201
"202",20,80,40,100,440.611766896326,438.292718869571,428.242481713612,446.159595635006,474.586387520806,497.623025681052,493.492415067564,339.250941640698,202
"203",40,80,60,100,588.957897473753,684.735283881324,681.129788605766,603.760873609512,582.514234997492,472.498387133862,473.661291138556,517.666276691482,203
"204",60,80,80,100,344.545499613581,361.364538030281,437.777925995253,490.937295328261,500.45442660899,501.583177800441,471.686415528671,398.752445603746,204
"205",80,80,100,100,417.11803083273,376.538328361901,382.809310453179,308.884496657437,325.787173855482,355.660840854353,343.794834265504,405.0325690776,205
"206",100,80,120,100,627.03598934715,550.42850336597,509.693909930506,540.121082416838,612.524307614843,614.926921022347,610.826005309126,500.444621145762,206
"207",120,80,140,100,658.546129556432,601.981711913097,677.694192806154,465.581787124439,548.991685873323,578.68627848386,614.314192868195,500.602741651811,207
"208",140,80,160,100,473.555465562242,420.217088959594,421.063440496511,394.966059133232,501.138881056264,500.171243444337,499.530358835059,443.289172985919,208
"209",160,80,180,100,616.075349351393,664.59664995849,568.620070237376,585.496201548558,627.848087776442,606.361854248955,591.445480029301,617.147328041478,209
"210",180,80,200,100,473.712143180877,475.244904074991,506.58150955998,491.508043571474,493.924293159185,483.222023250485,553.683326032046,578.636286344304,210
"211",200,80,220,100,567.902041835785,546.467059166194,573.838118736448,609.537500399785,579.207060403704,602.299091292916,538.337851898108,495.550334744366,211
"212",220,80,240,100,637.368821584431,673.455155501989,611.273251299996,558.627695530338,575.837086834692,549.412197839542,485.576091995609,488.43506502144,212
"213",240,80,260,100,574.115023567366,622.725671972555,598.835343733006,612.182238543647,634.359170230087,604.400678464714,641.217345900955,642.897361311264,213
"214",260,80,280,100,371.837237756971,362.549432021369,425.002064074625,360.636987907277,429.809272062093,446.068352798529,467.092343731423,479.22665291422,214
"215",280,80,300,100,740.815844049446,706.388076475849,766.821050715777,864.32939035614,841.331862730074,891.189043177824,883.923606242914,887.289123177576,215
"216",300,80,320,100,1552.57726506757,871.239069808819,868.132644726111,764.818178811793,751.988755479765,779.905543835364,798.170910194856,748.992709949965,216
"217",320,80,340,100,622.881659545576,720.86825032457,774.506155439424,856.728600037781,869.3092521519,908.150977212525,896.715760745658,852.252252226654,217
"218",340,80,360,100,761.542388661937,818.603142236673,783.872985650836,816.057386972155,825.600152038861,837.030864537343,863.940467055314,764.588499185394,218
"219",360,80,380,100,1684.03867060791,1100.05829383089,1083.71904448376,1172.79698658225,1091.40203380848,974.799785316628,1004.23630826806,953.488383884409,219
"220",380,80,400,100,355.005554987084,382.358486067918,361.992196408599,363.836590237031,367.346991226091,370.691230415726,387.957292467005,440.095400247392,220
"221",400,80,420,100,383.652239442004,460.756102938861,463.917634522312,447.954621153804,464.018281929493,391.556333402406,453.692158614896,517.142581570861,221
"222",420,80,440,100,271.072470760317,277.943741433007,308.613454781355,351.838177149384,384.054434263679,490.682736648277,552.005361710337,519.737142522026,222
"223",440,80,460,100,301.679458707133,290.976520556472,357.552316020231,378.48429554968,468.136815233449,534.091322207599,524.167916171174,573.560774644528,223
"224",460,80,480,100,1237.76491121759,366.899321467007,428.469971400697,424.656184150107,431.402127280832,404.803496772099,424.713321296861,466.549392058764,224
"225",480,80,500,100,1287.72611644065,1068.89650588019,1004.93221683938,968.793767481887,966.560650967502,923.361181063649,889.956370088835,952.732364651014,225
"226",500,80,520,100,994.837821274004,790.717971742166,771.074901023112,789.017533695533,689.198038300863,750.50221392926,800.181865578183,864.338103954044,226
"227",520,80,540,100,526.77899130089,405.519740520757,476.752887932194,511.02886080124,538.664812033227,562.28728141634,429.531184966174,482.579469310134,227
"228",540,80,560,100,959.854805886719,870.034937526266,671.599028447483,697.740141516476,667.162081450971,547.720945875878,560.306961529549,625.247757920732,228
"229",560,80,580,100,650.104068239553,681.540290494333,677.04837607995,667.330664155258,674.175416031453,670.390241673839,648.837071801554,551.848188793333,229
"230",580,80,600,100,1059.01429775387,885.169554467936,1005.74200575917,977.205251354151,871.706993331137,869.485135150848,871.305135987087,916.134601776054,230
"231",600,80,620,100,629.359949388888,687.044320936875,848.384977908515,712.129606927259,745.276953081476,710.319907728744,642.357841392442,683.291871459759,231
"232",620,80,640,100,797.810273297521,991.184081990707,917.465026000171,878.167138014082,909.967914369083,443.82181604726,463.060826996737,444.587088613838,232
"233",640,80,660,100,720.904566271843,700.449474587307,681.461378987237,680.243243739341,584.485871735969,663.738229872411,446.163729179477,504.296543153852,233
"234",660,80,680,100,645.257916850291,639.079047858547,564.746073777002,569.466009032189,526.805726967887,502.574461997719,591.313997752166,618.579666444542,234
"235",680,80,700,100,617.898590439962,622.596445843493,601.633098220975,582.276334075945,485.687462248102,448.748670322149,492.473958905484,536.102555002763,235
"236",700,80,720,100,535.770016169344,430.470538165365,368.992091623528,332.900531214581,372.179715218414,409.872977702148,448.440978341205,461.616681199825,236
"237",720,80,740,100,679.313193884744,542.837775584173,582.834692554865,615.533199184346,656.992627180971,660.436920882079,688.933558234629,751.620975389861,237
"238",740,80,760,100,2008.22675673878,1275.73597829465,1339.43756671438,1389.20732551436,1148.044506727,1147.53232421839,1190.0279699966,1187.21128306218,238
"239",760,80,780,100,773.575811589062,861.157284607162,886.438861242595,794.105367109516,630.310901706124,509.106874820333,546.220017353738,576.018317122383,239
"240",780,80,800,100,526.577595414785,604.485462430028,654.60690109159,671.238565599099,701.147550079437,701.352451817231,685.3265317759,742.701446178143,240
"241",800,80,820,100,651.045229785741,419.24993820574,526.231959496713,529.793531418483,628.040104397404,674.417494203152,685.588540833533,731.095658589149,241
"242",820,80,840,100,365.471853395347,433.64675470343,479.054605869781,384.238969136661,312.48846379563,470.198730261531,374.648898882122,353.92580521801,242
"243",840,80,860,100,719.102880540243,702.265382322742,520.246750552383,540.517696096396,460.377438615387,472.860210392681,340.364970435239,367.449669838353,243
"244",860,80,880,100,740.431822560034,497.748192664713,626.599010160405,623.893698094773,662.005860230941,631.531407123616,577.078728997029,647.870732831557,244
"245",880,80,900,100,944.444246473155,898.320523415815,994.048291808675,962.378973844737,874.445413935634,758.744541993097,766.991902089743,718.415174257621,245
"246",900,80,920,100,406.176082679063,394.365100650751,454.12536774403,467.093003032174,466.340536945425,457.01735133275,464.362503977641,467.015371085915,246
"247",920,80,940,100,648.975547377994,617.918220170215,565.314968464015,532.696138603737,543.467355450859,566.122866400171,579.48041379053,559.191841400734,247
"248",940,80,960,100,583.754918126011,403.931775646382,478.671306545078,518.951411063588,560.647357318053,575.913798932353,572.769088716126,548.346942654961,248
"249",960,80,980,100,592.891223363495,524.061393241621,531.392911540179,476.249237641343,498.857503832269,490.27548112141,464.962595389174,433.536027944146,249
"250",980,80,1000,100,406.680665221951,413.130387112962,421.249048508492,432.508327049347,459.685574914498,547.148870337087,577.010468518734,610.450430836789,250
"251",0,100,20,120,898.496115467571,810.08885861667,1024.82907159857,1064.04029201599,1064.65526726186,1036.54711229218,1048.54279199185,1033.43472402278,251
"252",20,100,40,120,508.827726775112,525.865225109832,501.567273131908,501.99264078538,515.686899387464,541.846742006797,532.410007740684,553.310443880936,252
"253",40,100,60,120,641.782701113402,613.489229125782,714.224358063867,707.534946846337,539.561159531381,555.548486607398,602.713605768404,592.032600982539,253
"254",60,100,80,120,733.079880400503,770.98574792488,794.154110350806,777.376842776911,780.264270730074,747.293598157839,580.923281932174,607.126905411927,254
"255",80,100,100,120,862.310676918556,640.003475403646,680.986121344945,706.404872147095,755.956329609604,777.640148496709,733.331279429819,766.120417033884,255
"256",100,100,120,120,334.062638147867,349.392315484942,286.788511360251,271.614213841881,406.009603090634,452.864949578459,458.356827168362,422.16366438867,256
"257",120,100,140,120,842.907085109546,845.753558641095,874.42413267521,881.743710264033,795.339126599659,781.311993790181,807.309609092221,691.867537516962,257
"258",140,100,160,120,511.941884094925,423.699171437451,543.727747326218,531.885001836701,582.025792535228,551.573421683309,607.06992137511,615.375063254584,258
"259",160,100,180,120,524.947632400175,576.066203776555,643.322599911462,596.314010103264,528.119353488067,512.008131239543,557.32194926292,587.595694756612,259
"260",180,100,200,120,799.463658592767,756.943988021315,728.622763849001,712.847068106887,697.916887986517,662.456114717007,686.29986614626,684.062412332616,260
"261",200,100,220,120,909.112759150684,738.707929852112,547.683961343644,579.050995971431,508.486075134561,491.304580265623,521.390695171106,397.020931860702,261
"262",220,100,240,120,587.393527563029,626.319644665309,642.881258200181,628.853662289176,649.292132734526,712.049673751212,770.601598497541,780.381234274482,262
"263",240,100,260,120,326.509474742071,343.116659985789,381.463708780406,269.091972513833,339.988168601676,366.820408784963,382.208995252322,403.889203743392,263
"264",260,100,280,120,807.97814040417,840.576766187011,852.820413697926,631.096545935386,719.873098804665,691.896964819635,731.994765905954,462.052320049531,264
"265",280,100,300,120,711.745315698014,714.220141602781,751.168678787006,531.714940856996,522.038561342527,535.824830492307,516.903225614316,517.236446140478,265
"266",300,100,320,120,450.051286670736,493.633839015038,490.028349334935,433.962940905455,507.309542135626,551.830605250785,577.778716340346,644.156346822634,266
"267",320,100,340,120,445.743981229169,452.003690144795,411.986121718538,361.193572692296,329.717779672851,356.1247028595,382.50985679975,346.021989246124,267
"268",340,100,360,120,409.870106030333,387.413628465243,374.280656058042,400.927122076473,416.401888640455,476.562167861863,518.181225930898,571.284560658963,268
"269",360,100,380,120,598.206087281385,607.443658954348,558.627440040803,582.751696404394,609.344614815974,563.216909930364,612.951508587235,670.756010071509,269
"270",380,100,400,120,579.969450286224,610.088877365558,605.71442953644,593.947673469024,574.24101887791,581.27957831513,605.098853976746,543.38327992416,270
"271",400,100,420,120,639.580010038659,679.710343212106,634.244217855718,652.402726342297,681.533020404847,729.541849155537,595.138102519579,665.757369152798,271
"272",420,100,440,120,632.88696455106,665.422283669588,704.278533680174,685.937351626676,737.121982653537,760.051583876168,682.312910340759,753.363108392394,272
"273",440,100,460,120,794.560047255127,597.962099453924,498.954993489242,485.94035011114,462.345629866677,454.342264657663,400.78869688456,362.13470484894,273
"274",460,100,480,120,667.846938069154,483.302974572814,584.471734182102,627.272294137588,525.689596489447,528.667229507994,547.49852167239,468.001080041807,274
"275",480,100,500,120,615.537294782285,683.88498500806,769.389194261527,742.271123622473,739.130201404642,767.97958605946,771.412716142644,809.418669994164,275
"276",500,100,520,120,615.771494205083,574.057786803967,594.089788713951,638.751160002551,703.883816540988,745.470300693988,619.030222066983,618.579002100781,276
"277",520,100,540,120,885.500411123305,939.183439512257,928.025016270531,919.808748560905,919.064479148063,822.840885949897,591.120480975801,659.872849201878,277
"278",540,100,560,120,712.515934570655,761.144083436854,693.921683822327,693.11615879641,687.978435232129,671.29087476218,588.782568545791,655.157557162415,278
"279",560,100,580,120,775.92418760251,722.133501409189,911.452289053116,895.628959625977,940.869329617063,757.98235539665,773.256478151626,798.496623114317,279
"280",580,100,600,120,1031.04049711464,1029.86109403435,990.175665250453,909.449748060255,962.937449257389,959.102212798816,958.448553557485,879.091883949122,280
"281",600,100,620,120,490.450079740595,516.429174352423,488.583240423953,472.935202337849,452.258435686331,448.33076867709,497.247190318896,550.269746689022,281
"282",620,100,640,120,398.019503652051,377.459308813639,434.325099670176,460.23003022047,386.603595281648,424.784451387769,492.093319339889,531.198254454441,282
